Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),SPACE1-1:Zone Air System Sensible Heating Energy [J](TimeStep),SPACE1-1:Zone Air System Sensible Cooling Energy [J](TimeStep),SPACE1-1:Zone Air System Sensible Heating Rate [W](TimeStep),SPACE1-1:Zone Air System Sensible Cooling Rate [W](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Humidity Ratio [](TimeStep),SPACE1-1:Zone Air Relative Humidity [%](TimeStep),VERTICAL GROUND HEAT EXCHANGER:Ground Heat Exchanger Average Borehole Temperature [C](TimeStep),VERTICAL GROUND HEAT EXCHANGER:Ground Heat Exchanger Heat Transfer Rate [W](TimeStep),VERTICAL GROUND HEAT EXCHANGER:Ground Heat Exchanger Inlet Temperature [C](TimeStep),VERTICAL GROUND HEAT EXCHANGER:Ground Heat Exchanger Outlet Temperature [C](TimeStep),VERTICAL GROUND HEAT EXCHANGER:Ground Heat Exchanger Mass Flow Rate [kg/s](TimeStep),VERTICAL GROUND HEAT EXCHANGER:Ground Heat Exchanger Average Fluid Temperature [C](TimeStep),ZONE 1 FAN:Fan Electric Power [W](TimeStep),ZONE 1 FAN:Fan Rise in Air Temperature [deltaC](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Electric Energy [J](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Total Cooling Energy [J](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Sensible Cooling Energy [J](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Latent Cooling Energy [J](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Source Side Heat Transfer Energy [J](TimeStep),SYS 1 HEAT PUMP HEATING MODE:Heating Coil Electric Energy [J](TimeStep),SYS 1 HEAT PUMP HEATING MODE:Heating Coil Heating Energy [J](TimeStep),SYS 1 HEAT PUMP HEATING MODE:Heating Coil Source Side Heat Transfer Energy [J](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Total Cooling Rate [W](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Sensible Cooling Rate [W](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Source Side Heat Transfer Rate [W](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Part Load Ratio [](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Runtime Fraction [](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Air Mass Flow Rate [kg/s](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Air Inlet Temperature [C](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Air Inlet Humidity Ratio [kgWater/kgDryAir](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Air Outlet Temperature [C](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Air Outlet Humidity Ratio [kgWater/kgDryAir](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Source Side Mass Flow Rate [kg/s](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Source Side Inlet Temperature [C](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Source Side Outlet Temperature [C](TimeStep),SYS 1 HEAT PUMP HEATING MODE:Heating Coil Electric Power [W](TimeStep),SYS 1 HEAT PUMP HEATING MODE:Heating Coil Heating Rate [W](TimeStep),HEAT PUMP DX SUPP HEATING COIL 1:Heating Coil Heating Energy [J](TimeStep),HEAT PUMP DX SUPP HEATING COIL 1:Heating Coil Heating Rate [W](TimeStep),HEAT PUMP DX SUPP HEATING COIL 1:Heating Coil Gas Rate [W](TimeStep),HEAT PUMP DX SUPP HEATING COIL 1:Heating Coil Electric Energy [J](TimeStep),HEAT PUMP DX SUPP HEATING COIL 1:Heating Coil Electric Power [W](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Total Heating Rate [W](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Total Heating Energy [J](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Total Cooling Rate [W](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Total Cooling Energy [J](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Sensible Heating Rate [W](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Sensible Heating Energy [J](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Sensible Cooling Rate [W](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Sensible Cooling Energy [J](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Latent Heating Rate [W](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Latent Heating Energy [J](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Latent Cooling Rate [W](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Latent Cooling Energy [J](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Electric Power [W](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Electric Energy [J](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Fan Part Load Ratio [](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Compressor Part Load Ratio [](TimeStep),SUPPLY FAN 1:Fan Electric Power [W](TimeStep),SUPPLY FAN 1:Fan Rise in Air Temperature [deltaC](TimeStep),ZONE 1 INLET NODE:System Node Temperature [C](TimeStep),ZONE 1 INLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),SYS 1 OUTSIDE AIR INLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),OUTSIDE AIR INLET NODE:System Node Temperature [C](TimeStep),OUTSIDE AIR INLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),OUTDOOR AIR MIXER INLET NODE:System Node Temperature [C](TimeStep),OUTDOOR AIR MIXER INLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),MIXED AIR NODE:System Node Temperature [C](TimeStep),MIXED AIR NODE:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 1 OUTLET NODE:System Node Temperature [C](TimeStep),ZONE 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 1 RETURN NODE:System Node Temperature [C](TimeStep),ZONE 1 RETURN NODE:System Node Mass Flow Rate [kg/s](TimeStep),RELIEF AIR OUTLET NODE:System Node Temperature [C](TimeStep),RELIEF AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](TimeStep) 
 12/21  21:30:00,-18.8,1887306.612917391,0.0,2097.0073476859899,0.0,15.000000000000002,0.0008843566491681456,6.790046582377997,12.42482597370434,1792.4088647832496,10.116387429000538,14.102683742395034,0.10729125305030488,12.109535585697785,28.675176164484645,0.4295110302304952,0.0,0.0,0.0,0.0,0.0,629578.7574140974,2236810.112510257,1607231.3550961593,0.0,0.0,0.0,0.0,0.0,0.0,15.429511030230496,0.0008843566491681457,15.429511030230496,0.0008843566491681457,0.0,14.092372003791418,14.092372003791418,699.5319526823305,2485.344569455841,0.0,0.0,0.0,0.0,0.0,2478.7101249340369,2230839.112440633,0.0,0.0,2478.7101249340369,2230839.112440633,0.0,0.0,0.0,0.0,0.0,0.0,728.2071288468152,655386.4159621337,0.04631151857935112,0.04631151857935112,9.953897142857148,0.8590220604609868,52.12735131237882,0.06633227748079797,0.0,-18.8,0.011512826695605216,15.0,0.011512826695605216,-18.8,0.011512826695605216,15.000000000000002,0.06633227748079797,15.000000000000002,0.011512826695605216,15.0,0.011512826695605216 
 12/21  21:45:00,-18.8,1894789.2609581706,0.0,2105.321401064634,0.0,14.999999999999999,0.0008843566491681454,6.790046790897616,12.43068624197587,1801.2621754268926,10.117405672291437,14.110283443220692,0.10764351043749346,12.113844557756064,28.769322167497003,0.4295110302304952,0.0,0.0,0.0,0.0,0.0,631323.930050731,2244314.647068404,1612990.7170176735,0.0,0.0,0.0,0.0,0.0,0.0,15.429511030230496,0.0008843566491681456,15.429511030230496,0.0008843566491681456,0.0,14.097199141819042,14.097199141819042,701.4710333897011,2493.682941187116,0.0,0.0,0.0,0.0,0.0,2487.0241783126805,2238321.760481412,0.0,0.0,2487.0241783126796,2238321.7604814118,0.0,0.0,9.094947017729282e-13,8.185452315956354e-10,0.0,0.0,730.2403555571981,657216.3200014783,0.046463568015513909,0.046463568015513909,9.953897142857148,0.8590220604609868,52.1299786215353,0.06655005883843296,0.0,-18.8,0.011512826695605216,15.0,0.011512826695605216,-18.8,0.011512826695605216,15.000000000000002,0.06655005883843296,15.000000000000002,0.011512826695605216,15.0,0.011512826695605216 
 12/21  22:00:00,-18.8,1900473.422831947,0.0,2111.637136479941,0.0,15.0,0.0008843566491681452,6.790046582377995,12.436067658409673,1807.6830871437583,10.11945101556761,14.116739227552536,0.10790809488155334,12.118095121560073,28.840036278182635,0.4295110302304952,0.0,0.0,0.0,0.0,0.0,632641.7895867969,2250016.168515695,1617374.3789288977,0.0,0.0,0.0,0.0,0.0,0.0,15.429511030230494,0.0008843566491681454,15.429511030230494,0.0008843566491681454,0.0,14.102745710294771,14.102745710294771,702.9353217631077,2500.0179650174388,0.0,0.0,0.0,0.0,0.0,2493.3399137279877,2244005.922355189,0.0,0.0,2493.3399137279877,2244005.922355189,0.0,0.0,0.0,0.0,0.0,0.0,731.7753580412904,658597.8222371613,0.04657777403929053,0.04657777403929053,9.953897142857148,0.8590220604609868,52.13299750147199,0.06671363684000829,0.0,-18.8,0.011512826695605216,14.999999999999999,0.011512826695605216,-18.8,0.011512826695605216,14.999999999999999,0.06671363684000829,14.999999999999999,0.011512826695605216,14.999999999999999,0.011512826695605216 
 12/21  22:15:00,-18.8,1905142.7719483453,0.0,2116.825302164828,0.0,14.999999999999999,0.0008843566491681452,6.790046790897615,12.440940635809833,1812.3383476446036,10.122355423188841,14.121949322590713,0.10812370949447979,12.122152372889778,28.89766247634441,0.4295110302304952,0.0,0.0,0.0,0.0,0.0,633719.8307952847,2254700.2007219709,1620980.369926686,0.0,0.0,0.0,0.0,0.0,0.0,15.429511030230497,0.0008843566491681452,15.429511030230497,0.0008843566491681452,0.0,14.108375080810056,14.108375080810056,704.1331453280941,2505.222445246634,0.0,0.0,0.0,0.0,0.0,2498.528079412874,2248675.2714715867,0.0,0.0,2498.528079412873,2248675.2714715858,0.0,0.0,9.094947017729282e-13,8.185452315956354e-10,0.0,0.0,733.0308078044385,659727.7270239947,0.04667084257813815,0.04667084257813815,9.953897142857148,0.8590220604609868,52.13606144880799,0.06684693948982305,0.0,-18.8,0.011512826695605216,15.000000000000002,0.011512826695605216,-18.8,0.011512826695605216,15.0,0.06684693948982305,15.0,0.011512826695605216,15.000000000000002,0.011512826695605216 
 12/21  22:30:00,-18.8,1909035.2904466184,0.0,2121.150322718465,0.0,14.999999999999999,0.0008843566491681451,6.790046790897613,12.445440658658919,1815.7258816348204,10.125831854536529,14.126294071346339,0.10830240425995523,12.126062962941433,28.945421298559656,0.4295110302304952,0.0,0.0,0.0,0.0,0.0,634615.7683016681,2258605.2153420697,1623989.4470404015,0.0,0.0,0.0,0.0,0.0,0.0,15.429511030230494,0.0008843566491681452,15.429511030230494,0.0008843566491681452,0.0,14.113711341155165,14.113711341155165,705.128631446298,2509.5613503800775,0.0,0.0,0.0,0.0,0.0,2502.8530999665115,2252567.78996986,0.0,0.0,2502.8530999665115,2252567.78996986,0.0,0.0,0.0,0.0,0.0,0.0,734.0740527448576,660666.6474703718,0.04674797492319026,0.04674797492319026,9.953897142857148,0.8590220604609868,52.138965862476258,0.06695741662967271,0.0,-18.8,0.011512826695605216,14.999999999999999,0.011512826695605216,-18.8,0.011512826695605216,14.999999999999999,0.06695741662967271,14.999999999999999,0.011512826695605216,14.999999999999999,0.011512826695605216 
 12/21  22:45:00,-18.8,1911591.57721678,0.0,2123.990641351978,0.0,15.000000000000002,0.0008843566491681448,6.790046582377991,12.44964542295663,1817.7086447300108,10.129620374125017,14.130204712921263,0.10841747787231825,12.12991254352314,28.976176425492935,0.4295110302304952,0.0,0.0,0.0,0.0,0.0,635198.2394912577,2261170.2644922516,1625972.0250009939,0.0,0.0,0.0,0.0,0.0,0.0,15.429511030230494,0.0008843566491681451,15.429511030230494,0.0008843566491681451,0.0,14.118640260130344,14.118640260130344,705.775821656953,2512.4114049913907,0.0,0.0,0.0,0.0,0.0,2505.693418600024,2255124.0767400215,0.0,0.0,2505.693418600024,2255124.0767400215,0.0,0.0,0.0,0.0,0.0,0.0,734.7519980824459,661276.7982742013,0.04679764564270776,0.04679764564270776,9.953897142857148,0.8590220604609868,52.141648568850289,0.06702856031165024,0.0,-18.8,0.011512826695605216,14.999999999999999,0.011512826695605216,-18.8,0.011512826695605216,14.999999999999999,0.06702856031165024,14.999999999999999,0.011512826695605216,14.999999999999999,0.011512826695605216 
 12/21  23:00:00,-18.8,1913924.5250909487,0.0,2126.5828056566099,0.0,15.0,0.0008843566491681441,6.790046582377987,12.453587406001092,1819.2686941709695,10.133515875390695,14.13366456117364,0.10852246607677584,12.133590218282168,29.00423607781709,0.4295110302304952,0.0,0.0,0.0,0.0,0.0,635729.7228363908,2263511.2169013975,1627781.4940650066,0.0,0.0,0.0,0.0,0.0,0.0,15.429511030230497,0.0008843566491681448,15.429511030230497,0.0008843566491681448,0.0,14.123149296372635,14.123149296372635,706.366358707101,2515.012463223775,0.0,0.0,0.0,0.0,0.0,2508.285582904655,2257457.0246141895,0.0,0.0,2508.2855829046559,2257457.02461419,0.0,0.0,0.0,0.0,9.094947017729282e-13,8.185452315956354e-10,735.370594784918,661833.5353064262,0.046842963066478279,0.046842963066478279,9.953897142857148,0.8590220604609868,52.14410274193142,0.06709346874092384,0.0,-18.8,0.011512826695605216,15.000000000000002,0.011512826695605216,-18.8,0.011512826695605216,15.000000000000002,0.06709346874092384,15.000000000000002,0.011512826695605216,15.000000000000002,0.011512826695605216 
 12/21  23:15:00,-18.8,1916076.1059551812,0.0,2128.9734510613127,0.0,15.0,0.0008843566491681436,6.7900465823779829,12.457314325837594,1820.5825322081842,10.137362592380413,14.136833521418084,0.10861936205839309,12.137098056899248,29.030132963756175,0.4295110302304952,0.0,0.0,0.0,0.0,0.0,636220.0539067943,2265670.163002543,1629450.1090957488,0.0,0.0,0.0,0.0,0.0,0.0,15.429511030230496,0.0008843566491681441,15.429511030230496,0.0008843566491681441,0.0,14.12725625690803,14.12725625690803,706.9111710075492,2517.411292225048,0.0,0.0,0.0,0.0,0.0,2510.6762283093587,2259608.6054784229,0.0,0.0,2510.6762283093587,2259608.6054784229,0.0,0.0,0.0,0.0,0.0,0.0,735.9413039713054,662347.1735741749,0.0468847875388873,0.0468847875388873,9.953897142857148,0.8590220604609868,52.14633807370732,0.06715337419413349,0.0,-18.8,0.011512826695605216,15.0,0.011512826695605216,-18.8,0.011512826695605216,15.0,0.06715337419413349,15.0,0.011512826695605216,15.0,0.011512826695605216 
 12/21  23:30:00,-18.8,1917956.5776488374,0.0,2131.0628640542638,0.0,15.000000000000002,0.0008843566491681432,6.790046582377979,12.460834339016824,1821.6616948335116,10.14106914440134,14.139807667425938,0.10870376872678561,12.140438405913639,29.052691895792124,0.4295110302304952,0.0,0.0,0.0,0.0,0.0,636647.8667239575,2267557.140193158,1630909.2734692004,0.0,0.0,0.0,0.0,0.0,0.0,15.429511030230497,0.0008843566491681436,15.429511030230497,0.0008843566491681436,0.0,14.131015511404737,14.131015511404737,707.386518582175,2519.507933547953,0.0,0.0,0.0,0.0,0.0,2512.7656413023098,2261489.0771720788,0.0,0.0,2512.7656413023098,2261489.0771720788,0.0,0.0,0.0,0.0,0.0,0.0,736.4392104779671,662795.2894301704,0.04692122108664024,0.04692122108664024,9.953897142857148,0.8590220604609868,52.14838415643878,0.06720555819226816,0.0,-18.8,0.011512826695605216,15.000000000000002,0.011512826695605216,-18.8,0.011512826695605216,15.0,0.06720555819226816,15.0,0.011512826695605216,15.000000000000002,0.011512826695605216 
 12/21  23:45:00,-18.8,1919598.220554844,0.0,2132.8869117276046,0.0,15.000000000000002,0.000884356649168143,6.790046582377977,12.464146465602936,1822.5612920826755,10.144592500817537,14.142610761398946,0.1087771531966435,12.143601631108242,29.072304982051127,0.4295110302304952,0.0,0.0,0.0,0.0,0.0,637020.556201861,2269204.5360940915,1632183.9798922304,0.0,0.0,0.0,0.0,0.0,0.0,15.429511030230497,0.0008843566491681432,15.429511030230497,0.0008843566491681432,0.0,14.134482148846244,14.134482148846244,707.8006180020678,2521.3383734378796,0.0,0.0,0.0,0.0,0.0,2514.5896889756506,2263130.7200780857,0.0,0.0,2514.5896889756506,2263130.7200780857,0.0,0.0,0.0,0.0,0.0,0.0,736.872922984119,663185.6306857071,0.04695289697952655,0.04695289697952655,9.953897142857148,0.8590220604609868,52.15027097389468,0.06725092777160481,0.0,-18.8,0.011512826695605216,15.000000000000004,0.011512826695605216,-18.8,0.011512826695605216,15.000000000000002,0.06725092777160481,15.000000000000002,0.011512826695605216,15.000000000000004,0.011512826695605216 
 12/21  24:00:00,-18.8,1921032.1081965492,0.0,2134.480120218388,0.0,14.999999999999999,0.0008843566491681427,6.790046790897594,12.467262966671168,1823.3229443771846,10.147918258112428,14.145267053571155,0.10884094036784026,12.146592655841792,29.089353048124534,0.4295110302304952,0.0,0.0,0.0,0.0,0.0,637345.2724769889,2270643.524374116,1633298.2518971274,0.0,0.0,0.0,0.0,0.0,0.0,15.429511030230499,0.000884356649168143,15.429511030230499,0.000884356649168143,0.0,14.137700821747865,14.137700821747865,708.161413863321,2522.9372493045736,0.0,0.0,0.0,0.0,0.0,2516.182897466433,2264564.6077197899,0.0,0.0,2516.1828974664338,2264564.60771979,0.0,0.0,0.0,0.0,4.547473508864641e-13,4.092726157978177e-10,737.2507669114455,663525.6902203009,0.0469804302656055,0.0469804302656055,9.953897142857148,0.8590220604609868,52.15202282949476,0.06729036386932243,0.0,-18.8,0.011512826695605216,15.000000000000004,0.011512826695605216,-18.8,0.011512826695605216,15.000000000000002,0.06729036386932243,15.000000000000002,0.011512826695605216,15.000000000000004,0.011512826695605216 
 07/21  00:15:00,19.308,0.0,12348.303633532958,0.0,13.720337370592177,21.322598003315688,0.00967541184220959,49.234896979668679,13.089422775304167,0.0,17.49469898707415,17.49469898707415,0.0,13.089422775304167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.36099247801672,0.009703577683161933,21.36099247801672,0.009703577683161933,0.0,11.275189934996965,11.275189934996965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.953897142857145,0.8495098468352254,21.36099247801672,0.0,0.0,19.308,0.011512826695605211,21.360992478016727,0.011512826695605211,19.308,0.011512826695605211,21.36099247801672,0.0,21.36099247801672,0.011512826695605211,21.360992478016727,0.011512826695605211 
 07/21  00:30:00,19.08,0.0,14353.702177384226,0.0,15.948557974871364,21.28388086580012,0.009647538634533737,49.211933029753357,13.105523313531327,0.0,17.49469898707415,17.49469898707415,0.0,13.105523313531327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.322598003315688,0.00967541184220959,21.322598003315688,0.00967541184220959,0.0,11.275189934996965,11.275189934996965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.953897142857145,0.8495098542891135,21.322598003315688,0.0,0.0,19.08,0.011512826695605211,21.322598003315698,0.011512826695605211,19.080000000000003,0.011512826695605211,21.322598003315688,0.0,21.322598003315688,0.011512826695605211,21.322598003315698,0.011512826695605211 
 07/21  00:45:00,18.852,0.0,16354.98516410991,0.0,18.1722057378999,21.244793926623733,0.009619955002818518,49.191176090984928,13.105481063099717,0.0,17.49469898707415,17.49469898707415,0.0,13.105481063099717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28388086580012,0.009647538634533737,21.28388086580012,0.009647538634533737,0.0,11.275189934996965,11.275189934996965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.953897142857145,0.8495098521347586,21.28388086580012,0.0,0.0,18.852,0.011512826695605211,21.283880865800119,0.011512826695605211,18.852,0.011512826695605211,21.28388086580012,0.0,21.28388086580012,0.011512826695605211,21.283880865800119,0.011512826695605211 
 07/21  01:00:00,18.624000000000004,0.0,18351.28264479301,0.0,20.390314049770013,21.20525475372293,0.0095926579257038,49.17287279362705,13.105438821334144,0.0,17.49469898707415,17.49469898707415,0.0,13.105438821334144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.244793926623733,0.009619955002818518,21.244793926623733,0.009619955002818518,0.0,11.275189934996965,11.275189934996965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.953897142857145,0.8495098503082197,21.244793926623733,0.0,0.0,18.624000000000004,0.011512826695605211,21.244793926623726,0.011512826695605211,18.624,0.011512826695605211,21.244793926623733,0.0,21.244793926623733,0.011512826695605211,21.244793926623726,0.011512826695605211 
 07/21  01:15:00,18.472,0.0,19544.60222523775,0.0,21.716224694708616,21.165955573971045,0.009565644352150344,49.15492424542179,13.105396588235973,0.0,17.49469898707415,17.49469898707415,0.0,13.105396588235973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.20525475372293,0.0095926579257038,21.20525475372293,0.0095926579257038,0.0,11.275189934996965,11.275189934996965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.953897142857145,0.8495098551962919,21.20525475372293,0.0,0.0,18.472,0.011512826695605211,21.20525475372293,0.011512826695605211,18.471999999999999,0.011512826695605211,21.20525475372293,0.0,21.20525475372293,0.011512826695605211,21.20525475372293,0.011512826695605211 
 07/21  01:30:00,18.32,0.0,20743.277734383413,0.0,23.048086371537126,21.12717203037743,0.009538911269588268,49.136495476809347,13.105354363806564,0.0,17.49469898707415,17.49469898707415,0.0,13.105354363806564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.165955573971045,0.009565644352150344,21.165955573971045,0.009565644352150344,0.0,11.275189934996965,11.275189934996965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.953897142857145,0.8495098504091629,21.165955573971045,0.0,0.0,18.32,0.011512826695605211,21.16595557397104,0.011512826695605211,18.32,0.011512826695605211,21.165955573971045,0.0,21.165955573971045,0.011512826695605211,21.16595557397104,0.011512826695605211 
 07/21  01:45:00,18.168,0.0,21945.333091569857,0.0,24.38370343507762,21.088717542587856,0.009512455685103276,49.11813859479243,13.10531214804727,0.0,17.49469898707415,17.49469898707415,0.0,13.10531214804727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.12717203037743,0.009538911269588268,21.12717203037743,0.009538911269588268,0.0,11.275189934996965,11.275189934996965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.953897142857145,0.8495098464684965,21.12717203037743,0.0,0.0,18.168,0.011512826695605211,21.127172030377424,0.011512826695605211,18.168,0.011512826695605211,21.12717203037743,0.0,21.12717203037743,0.011512826695605211,21.127172030377424,0.011512826695605211 
 07/21  02:00:00,18.016,0.0,23148.042684297798,0.0,25.720047426997554,21.050334747896039,0.009486274614239713,49.100629840792397,13.10526994095945,0.0,17.49469898707415,17.49469898707415,0.0,13.10526994095945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.088717542587856,0.009512455685103276,21.088717542587856,0.009512455685103276,0.0,11.275189934996965,11.275189934996965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.953897142857145,0.8495098510729591,21.088717542587856,0.0,0.0,18.016,0.011512826695605211,21.088717542587859,0.011512826695605211,18.016000000000007,0.011512826695605211,21.088717542587856,0.0,21.088717542587856,0.011512826695605211,21.088717542587859,0.011512826695605211 
 07/21  02:15:00,17.902,0.0,23951.138965687947,0.0,26.612376628542167,21.012242486620559,0.009460365130678449,49.083295377614778,13.105227742544463,0.0,17.49469898707415,17.49469898707415,0.0,13.105227742544463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.050334747896039,0.009486274614239713,21.050334747896039,0.009486274614239713,0.0,11.275189934996965,11.275189934996965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.953897142857145,0.8495098505644911,21.050334747896039,0.0,0.0,17.902,0.011512826695605211,21.050334747896039,0.011512826695605211,17.901999999999995,0.011512826695605211,21.050334747896039,0.0,21.050334747896039,0.011512826695605211,21.050334747896039,0.011512826695605211 
 07/21  02:30:00,17.788,0.0,24758.250039676364,0.0,27.509166710751516,20.97453526913243,0.009434724340572399,49.06584991664857,13.105185552803662,0.0,17.49469898707415,17.49469898707415,0.0,13.105185552803662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.012242486620559,0.009460365130678449,21.012242486620559,0.009460365130678449,0.0,11.275189934996965,11.275189934996965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.953897142857145,0.8495098494268483,21.012242486620559,0.0,0.0,17.788,0.011512826695605211,21.012242486620559,0.011512826695605211,17.787999999999998,0.011512826695605211,21.012242486620559,0.0,21.012242486620559,0.011512826695605211,21.012242486620559,0.011512826695605211 
 07/21  02:45:00,17.674000000000004,0.0,25568.302377177537,0.0,28.409224863530598,20.937111710910388,0.009409349380335965,49.04859219822852,13.105143371738404,0.0,17.49469898707415,17.49469898707415,0.0,13.105143371738404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.97453526913243,0.009434724340572399,20.97453526913243,0.009434724340572399,0.0,11.275189934996965,11.275189934996965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.953897142857145,0.8495098482630041,20.97453526913243,0.0,0.0,17.674000000000004,0.011512826695605211,20.97453526913243,0.011512826695605211,17.673999999999997,0.011512826695605211,20.97453526913243,0.0,20.97453526913243,0.011512826695605211,20.97453526913243,0.011512826695605211 
